diam[nm],	phi	charge	MeanR[nm]	U(<r>)	U(r_FCC)	2pi/MeanR	Salt[然]	T[K]	Eps.	Lb[nm]	kappa[1/nm]	q_max[1/nm]	Sq_max	r_max[nm]	gr_max	S(0)	Contact_value	alpha	dr[diam]	U(rm)	r_dip[nm]	Nn	gr_dip	lambda	T~
60	0.00173205080756888	6132.37563517304	  402.68357	 1.161E-02	 1.249E-03	   0.0156033	0.001	293.16	36.7	 1.553859	 4.286E-02	 1.971E-02	 1.305E+00	 3.500E+02	 1.494E+00	 1.496E-01	 0.000E+00	 7.544E-02	0.34729314	 1.273E-01	 5.4802E+02	 9.694E+00	 9.1851E-01	 1.725E+01	 8.612E+01
60	0.00173205080756888	10000	  402.68357	 3.954E-04	 2.369E-05	   0.0156033	0.001	293.16	36.7	 1.553859	 5.473E-02	 2.178E-02	 1.166E+00	 3.146E+02	 1.302E+00	 2.716E-01	 0.000E+00	 6.793E-02	0.34729314	 6.263E-02	 5.0531E+02	 7.501E+00	 9.6369E-01	 2.203E+01	 2.529E+03
60	0.00628348791584537	200	  262.06993	 5.747E+00	 3.186E+00	   0.0239752	0.001	293.16	36.7	 1.553859	 1.477E-02	 2.573E-02	 2.539E+00	 2.813E+02	 2.135E+00	 9.776E-03	 0.000E+00	 3.872E-01	0.34729314	 4.029E+00	 4.0424E+02	 1.449E+01	 6.8568E-01	 3.872E+00	 1.739E-01
60	0.00628348791584537	326.137881790662	  262.06993	 5.677E+00	 2.760E+00	   0.0239752	0.001	293.16	36.7	 1.553859	 1.886E-02	 2.569E-02	 3.089E+00	 2.833E+02	 2.414E+00	 9.369E-03	 0.000E+00	 3.190E-01	0.34729314	 3.511E+00	 4.0216E+02	 1.449E+01	 6.1599E-01	 4.945E+00	 1.761E-01
60	0.00628348791584537	531.829589694499	  262.06993	 4.339E+00	 1.783E+00	   0.0239752	0.001	293.16	36.7	 1.553859	 2.409E-02	 2.583E-02	 3.251E+00	 2.833E+02	 2.561E+00	 1.098E-02	 0.000E+00	 2.621E-01	0.34729314	 2.400E+00	 3.9747E+02	 1.425E+01	 5.8371E-01	 6.314E+00	 2.304E-01
60	0.00628348791584537	867.248879282804	  262.06993	 2.404E+00	 7.978E-01	   0.0239752	0.001	293.16	36.7	 1.553859	 3.077E-02	 2.617E-02	 2.869E+00	 2.792E+02	 2.536E+00	 1.607E-02	 0.000E+00	 2.132E-01	0.34729314	 1.330E+00	 3.9174E+02	 1.315E+01	 6.1886E-01	 8.063E+00	 4.159E-01
60	0.00628348791584537	1414.2135623731	  262.06993	 8.898E-01	 2.246E-01	   0.0239752	0.001	293.16	36.7	 1.553859	 3.929E-02	 2.675E-02	 2.224E+00	 2.688E+02	 2.234E+00	 2.906E-02	 0.000E+00	 1.712E-01	0.34729314	 6.658E-01	 3.8653E+02	 1.256E+01	 7.0825E-01	 1.029E+01	 1.123E+00
60	0.00628348791584537	2306.14307815994	  262.06993	 1.984E-01	 3.533E-02	   0.0239752	0.001	293.16	36.7	 1.553859	 5.017E-02	 2.776E-02	 1.692E+00	 2.542E+02	 1.888E+00	 6.002E-02	 0.000E+00	 1.414E-01	0.34729314	 3.033E-01	 3.7872E+02	 1.186E+01	 8.1246E-01	 1.314E+01	 5.038E+00
60	0.00628348791584537	3760.60309308639	  262.06993	 2.339E-02	 2.665E-03	   0.0239752	0.001	293.16	36.7	 1.553859	 6.407E-02	 2.948E-02	 1.381E+00	 2.354E+02	 1.596E+00	 1.219E-01	 0.000E+00	 1.315E-01	0.34729314	 1.431E-01	 3.6413E+02	 1.014E+01	 8.9874E-01	 1.679E+01	 4.275E+01
60	0.00628348791584537	6132.37563517304	  262.06993	 1.232E-03	 7.949E-05	   0.0239752	0.001	293.16	36.7	 1.553859	 8.182E-02	 3.203E-02	 1.218E+00	 2.146E+02	 1.401E+00	 2.191E-01	 0.000E+00	 1.602E-01	0.34729314	 7.303E-02	 3.4121E+02	 8.280E+00	 9.4918E-01	 2.144E+01	 8.110E+02
60	0.00628348791584537	10000
60	0.0227950705695478	200	  170.55736	 4.611E+00	 2.271E+00	   0.0368391	0.001	293.16	36.7	 1.553859	 2.838E-02	 3.820E-02	 2.761E+00	 2.854E+02	 2.215E+00	 1.303E-02	 0.000E+00	 5.651E-01	0.34729314	 1.056E-01	 2.7349E+02	 1.640E+01	 6.8407E-01	 4.840E+00	 2.168E-01
60	0.0227950705695478	326.137881790662	  170.55736	 4.046E+00	 1.690E+00	   0.0368391	0.001	293.16	36.7	 1.553859	 3.624E-02	 3.828E-02	 3.032E+00	 2.854E+02	 3.504E+00	 1.422E-02	 0.000E+00	 4.737E-01	0.34729314	 3.754E-02	 2.7245E+02	 1.632E+01	 6.5019E-01	 6.181E+00	 2.471E-01
60	0.0227950705695478	531.829589694499	  170.55736	 2.708E+00	 9.177E-01	   0.0368391	0.001	293.16	36.7	 1.553859	 4.628E-02	 3.881E-02	 2.858E+00	 2.854E+02	 3.475E+00	 1.838E-02	 0.000E+00	 3.918E-01	0.34729314	 7.929E-03	 2.6828E+02	 1.465E+01	 6.6346E-01	 7.893E+00	 3.692E-01
60	0.0227950705695478	867.248879282804	  170.55736	 1.295E+00	 3.357E-01	   0.0368391	0.001	293.16	36.7	 1.553859	 5.909E-02	 3.985E-02	 2.380E+00	 1.812E+02	 2.127E+00	 2.816E-02	 0.000E+00	 3.472E-01	0.34729314	 6.462E-01	 2.6203E+02	 1.387E+01	 7.1990E-01	 1.007E+01	 7.721E-01
60	0.0227950705695478	1414.2135623731	  170.55736	 4.068E-01	 7.493E-02	   0.0368391	0.001	293.16	36.7	 1.553859	 7.546E-02	 4.113E-02	 1.938E+00	 1.667E+02	 1.979E+00	 4.677E-02	 0.000E+00	 2.714E-01	0.34729314	 5.568E-01	 2.5473E+02	 1.302E+01	 7.7856E-01	 1.287E+01	 2.457E+00
60	0.0227950705695478	2306.14307815994	  170.55736	 7.548E-02	 8.984E-03	   0.0368391	0.001	293.16	36.7	 1.553859	 9.637E-02	 4.305E-02	 1.552E+00	 1.667E+02	 1.710E+00	 8.299E-02	 0.000E+00	 1.799E-01	0.34729314	 1.119E-01	 2.4692E+02	 1.097E+01	 8.5568E-01	 1.643E+01	 1.324E+01
60	0.0227950705695478	3760.60309308639	  170.55736	 7.216E-03	 4.918E-04	   0.0368391	0.001	293.16	36.7	 1.553859	 1.230E-01	 4.560E-02	 1.370E+00	 1.458E+02	 1.597E+00	 1.400E-01	 0.000E+00	 2.933E-01	0.34729314	 1.762E-01	 2.3754E+02	 1.009E+01	 9.0944E-01	 2.098E+01	 1.385E+02
60	0.0227950705695478	6132.37563517304
60	0.0227950705695478	10000
60	0.08269				200	  111.00259	 4.550E+00	 1.899E+00	   0.0566040	1e-3	293.16	36.7	 1.553859	 5.579E-02	 6.267E-02	 3.215E+00	 1.172E+02	 2.712E+00	 8.847E-03	 0.000E+00	 5.552E-01	0.0370008633333333	 3.046E+00	 1.6356E+02	 1.304E+01	 5.5076E-01	 6.193E+00	 2.197E-01
60	0.08269	285.418299448364	  111.00259	 4.233E+00	 1.524E+00	   0.0566040	1e-3	293.16	36.7	 1.553859	 6.664E-02	 6.287E-02	 3.611E+00	 1.178E+02	 2.980E+00	 8.442E-03	 0.000E+00	 4.624E-01	0.0370008633333333	 2.519E+00	 1.6178E+02	 1.278E+01	 4.9486E-01	 7.398E+00	 2.362E-01
60	0.08269	407.318028299979	  111.00259	 3.485E+00	 1.052E+00	   0.0566040	1e-3	293.16	36.7	 1.553859	 7.961E-02	 6.308E-02	 3.734E+00	 1.178E+02	 3.147E+00	 9.048E-03	 0.000E+00	 3.882E-01	0.0370008633333333	 1.897E+00	 1.6034E+02	 1.263E+01	 4.6967E-01	 8.837E+00	 2.868E-01
60	0.08269	581.280094860202	  111.00259	 2.490E+00	 6.090E-01	   0.0566040	1e-3	293.16	36.7	 1.553859	 9.511E-02	 6.329E-02	 3.521E+00	 1.174E+02	 3.162E+00	 1.101E-02	 0.000E+00	 3.300E-01	0.0370008633333333	 1.276E+00	 1.5939E+02	 1.236E+01	 4.8575E-01	 1.055E+01	 4.014E-01
60	0.08269	829.539880890912	  111.00259	 1.507E+00	 2.866E-01	   0.0566040	1e-3	293.16	36.7	 1.553859	 1.136E-01	 6.356E-02	 3.071E+00	 1.158E+02	 3.018E+00	 1.504E-02	 0.000E+00	 2.859E-01	0.0370008633333333	 8.291E-01	 1.5917E+02	 1.219E+01	 5.4138E-01	 1.261E+01	 6.632E-01
60	0.08269	1183.82931064241	  111.00259	 7.510E-01	 1.057E-01	   0.0566040	1e-3	293.16	36.7	 1.553859	 1.357E-01	 6.398E-02	 2.568E+00	 1.134E+02	 2.769E+00	 2.224E-02	 0.000E+00	 2.541E-01	0.0370008633333333	 5.275E-01	 1.5934E+02	 1.201E+01	 6.1885E-01	 1.506E+01	 1.331E+00
60	0.08269	1689.43274340343	  111.00259	 2.974E-01	 2.923E-02	   0.0566040	1e-3	293.16	36.7	 1.553859	 1.621E-01	 6.474E-02	 2.147E+00	 1.103E+02	 2.496E+00	 3.379E-02	 0.000E+00	 2.316E-01	0.0370008633333333	 3.333E-01	 1.5928E+02	 1.181E+01	 6.9811E-01	 1.799E+01	 3.362E+00
60	0.08269	2410.97510327295	  111.00259	 8.981E-02	 5.748E-03	   0.0566040	1e-3	293.16	36.7	 1.553859	 1.937E-01	 6.584E-02	 1.840E+00	 1.067E+02	 2.250E+00	 5.063E-02	 0.000E+00	 2.162E-01	0.0370008633333333	 2.113E-01	 1.5862E+02	 1.156E+01	 7.6683E-01	 2.150E+01	 1.113E+01
60	0.08269	3440.68206994254	  111.00259	 1.966E-02	 7.542E-04	   0.0566040	1e-3	293.16	36.7	 1.553859	 2.314E-01	 6.723E-02	 1.627E+00	 1.027E+02	 2.047E+00	 7.297E-02	 0.000E+00	 2.059E-01	0.0370008633333333	 1.421E-01	 1.5712E+02	 1.107E+01	 8.2110E-01	 2.568E+01	 5.083E+01
60	0.08269	4910.16812672738	  111.00259	 2.942E-03	 6.117E-05	   0.0566040	1e-3	293.16	36.7	 1.553859	 2.764E-01	 6.895E-02	 1.482E+00	 9.879E+01	 1.887E+00	 1.002E-01	 0.000E+00	 1.986E-01	0.0370008633333333	 9.666E-02	 1.5484E+02	 1.052E+01	 8.6235E-01	 3.068E+01	 3.398E+02
60	0.08269	7007.25918368044	  111.00259	 2.798E-04	 2.800E-06	   0.0566040	1e-3	293.16	36.7	 1.553859	 3.302E-01	 7.082E-02	 1.380E+00	 9.479E+01	 1.761E+00	 1.312E-01	 0.000E+00	 1.943E-01	0.0370008633333333	 6.915E-02	 1.5212E+02	 9.965E+00	 8.9311E-01	 3.665E+01	 3.573E+03
60	0.08269	9999.99999999999	  111.00259	 1.552E-05	 6.482E-08	   0.0566040	1e-3	293.16	36.7	 1.553859	 3.945E-01	 7.289E-02	 1.308E+00	 9.102E+01	 1.663E+00	 1.646E-01	 0.000E+00	 1.924E-01	0.0370008633333333	 5.016E-02	 1.4902E+02	 9.401E+00	 9.1573E-01	 4.379E+01	 6.442E+04
60	0.11412217961231	200	   99.69976	 4.901E+00	 1.934E+00	   0.0630211	1e-3	293.16	36.7	 1.553859	 6.669E-02	 6.992E-02	 3.563E+00	 1.056E+02	 2.908E+00	 7.876E-03	 0.000E+00	 5.709E-01	0.0332332533333333	 3.102E+00	 1.4615E+02	 1.300E+01	 5.0791E-01	 6.649E+00	 2.040E-01
60	0.11412217961231	285.418299448364	   99.69976	 4.671E+00	 1.573E+00	   0.0630211	1e-3	293.16	36.7	 1.553859	 7.967E-02	 7.016E-02	 4.041E+00	 1.062E+02	 3.218E+00	 7.369E-03	 0.000E+00	 4.749E-01	0.0332332533333333	 2.594E+00	 1.4446E+02	 1.275E+01	 4.4524E-01	 7.943E+00	 2.140E-01
60	0.11412217961231	407.318028299979	   99.69976	 3.975E+00	 1.107E+00	   0.0630211	1e-3	293.16	36.7	 1.553859	 9.518E-02	 7.031E-02	 4.212E+00	 1.064E+02	 3.423E+00	 7.728E-03	 0.000E+00	 3.985E-01	0.0332332533333333	 1.952E+00	 1.4311E+02	 1.250E+01	 4.1300E-01	 9.489E+00	 2.515E-01
60	0.11412217961231	581.280094860202	   99.69976	 2.964E+00	 6.590E-01	   0.0630211	1e-3	293.16	36.7	 1.553859	 1.137E-01	 7.054E-02	 3.999E+00	 1.060E+02	 3.471E+00	 9.176E-03	 0.000E+00	 3.390E-01	0.0332332533333333	 1.348E+00	 1.4227E+02	 1.236E+01	 4.2489E-01	 1.133E+01	 3.373E-01
60	0.11412217961231	829.539880890912	   99.69976	 1.894E+00	 3.214E-01	   0.0630211	1e-3	293.16	36.7	 1.553859	 1.358E-01	 7.069E-02	 3.503E+00	 1.050E+02	 3.342E+00	 1.222E-02	 0.000E+00	 2.945E-01	0.0332332533333333	 8.652E-01	 1.4207E+02	 1.221E+01	 4.7930E-01	 1.354E+01	 5.277E-01
60	0.11412217961231	1183.82931064241	   99.69976	 1.010E+00	 1.241E-01	   0.0630211	1e-3	293.16	36.7	 1.553859	 1.622E-01	 7.108E-02	 2.929E+00	 1.030E+02	 3.090E+00	 1.762E-02	 0.000E+00	 2.628E-01	0.0332332533333333	 5.639E-01	 1.4237E+02	 1.205E+01	 5.5916E-01	 1.617E+01	 9.893E-01
60	0.11412217961231	1689.43274340343	   99.69976	 4.355E-01	 3.639E-02	   0.0630211	1e-3	293.16	36.7	 1.553859	 1.938E-01	 7.162E-02	 2.433E+00	 1.006E+02	 2.800E+00	 2.621E-02	 0.000E+00	 2.409E-01	0.0332332533333333	 3.554E-01	 1.4267E+02	 1.188E+01	 6.4258E-01	 1.932E+01	 2.295E+00
60	0.11412217961231	2410.97510327295	   99.69976	 1.459E-01	 7.692E-03	   0.0630211	1e-3	293.16	36.7	 1.553859	 2.315E-01	 7.254E-02	 2.064E+00	 9.770E+01	 2.531E+00	 3.862E-02	 0.000E+00	 2.260E-01	0.0332332533333333	 2.362E-01	 1.4262E+02	 1.169E+01	 7.1631E-01	 2.308E+01	 6.852E+00
60	0.11412217961231	3440.68206994254	   99.69976	 3.627E-02	 1.102E-03	   0.0630211	1e-3	293.16	36.7	 1.553859	 2.766E-01	 7.369E-02	 1.805E+00	 9.451E+01	 2.305E+00	 5.503E-02	 0.000E+00	 2.166E-01	0.0332332533333333	 1.605E-01	 1.4197E+02	 1.147E+01	 7.7588E-01	 2.758E+01	 2.756E+01
60	0.11412217961231	4910.16812672738	   99.69976	 6.326E-03	 9.970E-05	   0.0630211	1e-3	293.16	36.7	 1.553859	 3.304E-01	 7.508E-02	 1.625E+00	 9.132E+01	 2.124E+00	 7.509E-02	 0.000E+00	 2.105E-01	0.0332332533333333	 1.099E-01	 1.4077E+02	 1.101E+01	 8.2227E-01	 3.294E+01	 1.580E+02
60	0.11412217961231	7007.25918368044	   99.69976	 7.242E-04	 5.204E-06	   0.0630211	1e-3	293.16	36.7	 1.553859	 3.947E-01	 7.669E-02	 1.499E+00	 8.813E+01	 1.979E+00	 9.804E-02	 0.000E+00	 2.069E-01	0.0332332533333333	 7.875E-02	 1.3913E+02	 1.053E+01	 8.5743E-01	 3.935E+01	 1.380E+03
60	0.11412217961231	9999.99999999999	   99.69976	 5.020E-05	 1.412E-07	   0.0630211	1e-3	293.16	36.7	 1.553859	 4.716E-01	 7.839E-02	 1.410E+00	 8.514E+01	 1.865E+00	 1.228E-01	 0.000E+00	 2.052E-01	0.0332332533333333	 5.632E-02	 1.3723E+02	 1.004E+01	 8.8411E-01	 4.701E+01	 1.991E+04
60	0.157502380934385	200	   89.54783	 5.556E+00	 2.051E+00	   0.0701657	1e-3	293.16	36.7	 1.553859	 8.034E-02	 7.794E-02	 4.096E+00	 9.563E+01	 3.185E+00	 6.653E-03	 0.000E+00	 5.800E-01	0.0298492766666667	 3.189E+00	 1.3042E+02	 1.284E+01	 4.4855E-01	 7.194E+00	 1.799E-01
60	0.157502380934385	285.418299448364	   89.54783	 5.509E+00	 1.713E+00	   0.0701657	1e-3	293.16	36.7	 1.553859	 9.598E-02	 7.819E-02	 4.722E+00	 9.617E+01	 3.563E+00	 6.043E-03	 0.000E+00	 4.822E-01	0.0298492766666667	 2.715E+00	 1.2885E+02	 1.263E+01	 3.7246E-01	 8.594E+00	 1.815E-01
60	0.157502380934385	407.318028299979	   89.54783	 4.933E+00	 1.249E+00	   0.0701657	1e-3	293.16	36.7	 1.553859	 1.146E-01	 7.845E-02	 4.998E+00	 9.653E+01	 3.836E+00	 6.137E-03	 0.000E+00	 4.051E-01	0.0298492766666667	 2.054E+00	 1.2751E+02	 1.251E+01	 3.2840E-01	 1.026E+01	 2.027E-01
60	0.157502380934385	581.280094860202	   89.54783	 3.923E+00	 7.783E-01	   0.0701657	1e-3	293.16	36.7	 1.553859	 1.369E-01	 7.862E-02	 4.816E+00	 9.617E+01	 3.943E+00	 7.030E-03	 0.000E+00	 3.444E-01	0.0298492766666667	 1.474E+00	 1.2671E+02	 1.230E+01	 3.3052E-01	 1.226E+01	 2.548E-01
60	0.157502380934385	829.539880890912	   89.54783	 2.717E+00	 4.025E-01	   0.0701657	1e-3	293.16	36.7	 1.553859	 1.636E-01	 7.871E-02	 4.261E+00	 9.545E+01	 3.851E+00	 9.037E-03	 0.000E+00	 2.997E-01	0.0298492766666667	 9.693E-01	 1.2648E+02	 1.215E+01	 3.8181E-01	 1.465E+01	 3.679E-01
60	0.157502380934385	1183.82931064241	   89.54783	 1.600E+00	 1.671E-01	   0.0701657	1e-3	293.16	36.7	 1.553859	 1.954E-01	 7.897E-02	 3.571E+00	 9.402E+01	 3.602E+00	 1.262E-02	 0.000E+00	 2.674E-01	0.0298492766666667	 6.354E-01	 1.2679E+02	 1.199E+01	 4.6410E-01	 1.750E+01	 6.246E-01
60	0.157502380934385	1689.43274340343	   89.54783	 7.789E-01	 5.360E-02	   0.0701657	1e-3	293.16	36.7	 1.553859	 2.335E-01	 7.931E-02	 2.943E+00	 9.223E+01	 3.287E+00	 1.835E-02	 0.000E+00	 2.463E-01	0.0298492766666667	 4.038E-01	 1.2729E+02	 1.196E+01	 5.5469E-01	 2.091E+01	 1.283E+00
60	0.157502380934385	2410.97510327295	   89.54783	 3.024E-01	 1.264E-02	   0.0701657	1e-3	293.16	36.7	 1.553859	 2.789E-01	 7.991E-02	 2.460E+00	 8.990E+01	 2.981E+00	 2.661E-02	 0.000E+00	 2.329E-01	0.0298492766666667	 2.725E-01	 1.2773E+02	 1.182E+01	 6.3766E-01	 2.498E+01	 3.306E+00
60	0.157502380934385	3440.68206994254	   89.54783	 8.988E-02	 2.072E-03	   0.0701657	1e-3	293.16	36.7	 1.553859	 3.332E-01	 8.076E-02	 2.115E+00	 8.739E+01	 2.717E+00	 3.756E-02	 0.000E+00	 2.246E-01	0.0298492766666667	 1.884E-01	 1.2778E+02	 1.166E+01	 7.0595E-01	 2.984E+01	 1.112E+01
60	0.157502380934385	4910.16812672738	   89.54783	 1.944E-02	 2.201E-04	   0.0701657	1e-3	293.16	36.7	 1.553859	 3.980E-01	 8.188E-02	 1.874E+00	 8.489E+01	 2.500E+00	 5.101E-02	 0.000E+00	 2.201E-01	0.0298492766666667	 1.309E-01	 1.2747E+02	 1.149E+01	 7.5986E-01	 3.564E+01	 5.141E+01
60	0.157502380934385	7007.25918368044	   89.54783	 2.885E-03	 1.396E-05	   0.0701657	1e-3	293.16	36.7	 1.553859	 4.755E-01	 8.308E-02	 1.704E+00	 8.238E+01	 2.326E+00	 6.650E-02	 0.000E+00	 2.173E-01	0.0298492766666667	 9.461E-02	 1.2679E+02	 1.110E+01	 8.0185E-01	 4.258E+01	 3.466E+02
60	0.157502380934385	9999.99999999999	   89.54783	 2.730E-04	 4.790E-07	   0.0701657	1e-3	293.16	36.7	 1.553859	 5.681E-01	 8.436E-02	 1.582E+00	 8.005E+01	 2.186E+00	 8.342E-02	 0.000E+00	 2.164E-01	0.0298492766666667	 6.713E-02	 1.2581E+02	 1.089E+01	 8.3433E-01	 5.087E+01	 3.662E+03
60	0.21737229418745	200	   80.42963	 6.739E+00	 2.288E+00	   0.0781203	1e-3	293.16	36.7	 1.553859	 9.793E-02	 8.696E-02	 4.954E+00	 8.654E+01	 3.591E+00	 5.254E-03	 0.000E+00	 5.807E-01	0.0268098766666667	 3.442E+00	 1.1622E+02	 1.282E+01	 3.6429E-01	 7.876E+00	 1.483E-01
60	0.21737229418745	285.418299448364	   80.42963	 7.090E+00	 1.995E+00	   0.0781203	1e-3	293.16	36.7	 1.553859	 1.169E-01	 8.735E-02	 5.862E+00	 8.718E+01	 4.080E+00	 4.576E-03	 0.000E+00	 4.823E-01	0.0268098766666667	 2.967E+00	 1.1473E+02	 1.264E+01	 2.6669E-01	 9.409E+00	 1.410E-01
60	0.21737229418745	407.318028299979	   80.42963	 6.840E+00	 1.538E+00	   0.0781203	1e-3	293.16	36.7	 1.553859	 1.397E-01	 8.763E-02	 6.376E+00	 8.750E+01	 4.474E+00	 4.435E-03	 0.000E+00	 4.048E-01	0.0268098766666667	 2.338E+00	 1.1348E+02	 1.249E+01	 1.9896E-01	 1.124E+01	 1.461E-01
60	0.21737229418745	581.280094860202	   80.42963	 5.968E+00	 1.026E+00	   0.0781203	1e-3	293.16	36.7	 1.553859	 1.669E-01	 8.773E-02	 6.300E+00	 8.750E+01	 4.693E+00	 4.841E-03	 0.000E+00	 3.451E-01	0.0268098766666667	 1.682E+00	 1.1260E+02	 1.238E+01	 1.8021E-01	 1.342E+01	 1.675E-01
60	0.21737229418745	829.539880890912	   80.42963	 4.633E+00	 5.789E-01	   0.0781203	1e-3	293.16	36.7	 1.553859	 1.994E-01	 8.782E-02	 5.685E+00	 8.702E+01	 4.681E+00	 5.926E-03	 0.000E+00	 3.004E-01	0.0268098766666667	 1.149E+00	 1.1227E+02	 1.220E+01	 2.2241E-01	 1.604E+01	 2.158E-01
60	0.21737229418745	1183.82931064241	   80.42963	 3.137E+00	 2.673E-01	   0.0781203	1e-3	293.16	36.7	 1.553859	 2.382E-01	 8.782E-02	 4.804E+00	 8.605E+01	 4.456E+00	 7.937E-03	 0.000E+00	 2.679E-01	0.0268098766666667	 7.665E-01	 1.1244E+02	 1.202E+01	 3.0706E-01	 1.916E+01	 3.187E-01
60	0.21737229418745	1689.43274340343	   80.42963	 1.807E+00	 9.759E-02	   0.0781203	1e-3	293.16	36.7	 1.553859	 2.846E-01	 8.801E-02	 3.941E+00	 8.477E+01	 4.114E+00	 1.119E-02	 0.000E+00	 2.460E-01	0.0268098766666667	 4.981E-01	 1.1296E+02	 1.195E+01	 4.1001E-01	 2.289E+01	 5.532E-01
60	0.21737229418745	2410.97510327295	   80.42963	 8.611E-01	 2.694E-02	   0.0781203	1e-3	293.16	36.7	 1.553859	 3.400E-01	 8.830E-02	 3.239E+00	 8.316E+01	 3.750E+00	 1.596E-02	 0.000E+00	 2.331E-01	0.0268098766666667	 3.286E-01	 1.1360E+02	 1.181E+01	 5.0829E-01	 2.734E+01	 1.161E+00
60	0.21737229418745	3440.68206994254	   80.42963	 3.274E-01	 5.338E-03	   0.0781203	1e-3	293.16	36.7	 1.553859	 4.061E-01	 8.878E-02	 2.721E+00	 8.123E+01	 3.421E+00	 2.235E-02	 0.000E+00	 2.270E-01	0.0268098766666667	 2.338E-01	 1.1416E+02	 1.168E+01	 5.9100E-01	 3.266E+01	 3.053E+00
60	0.21737229418745	4910.16812672738	   80.42963	 9.528E-02	 7.131E-04	   0.0781203	1e-3	293.16	36.7	 1.553859	 4.852E-01	 8.944E-02	 2.354E+00	 7.946E+01	 3.144E+00	 3.028E-02	 0.000E+00	 2.243E-01	0.0268098766666667	 1.540E-01	 1.1449E+02	 1.172E+01	 6.5823E-01	 3.902E+01	 1.049E+01
60	0.21737229418745	7007.25918368044	   80.42963	 2.017E-02	 5.956E-05	   0.0781203	1e-3	293.16	36.7	 1.553859	 5.796E-01	 9.021E-02	 2.094E+00	 7.753E+01	 2.917E+00	 3.950E-02	 0.000E+00	 2.232E-01	0.0268098766666667	 1.121E-01	 1.1453E+02	 1.160E+01	 7.1097E-01	 4.662E+01	 4.956E+01
60	0.21737229418745	9999.99999999999	   80.42963	 2.924E-03	 2.842E-06	   0.0781203	1e-3	293.16	36.7	 1.553859	 6.924E-01	 9.116E-02	 1.909E+00	 7.560E+01	 2.733E+00	 4.965E-02	 0.000E+00	 2.217E-01	0.0268098766666667	 8.795E-02	 1.1437E+02	 1.148E+01	 7.5210E-01	 5.569E+01	 3.419E+02
60	0.3	200	   72.23988	 8.978E+00	 2.726E+00	   0.0869767	1e-3	293.16	36.7	 1.553859	 1.216E-01	 9.725E-02	 6.456E+00	 7.845E+01	 4.222E+00	 3.787E-03	 6.639E-12	 5.676E-01	0.02407996	 3.883E+00	 1.0341E+02	 1.274E+01	 2.3711E-01	 8.787E+00	 1.113E-01
60	0.3	285.418299448364
60	0.3	407.318028299979
60	0.3	581.280094860202
60	0.3	829.539880890912
60	0.3	1183.82931064241
60	0.3	1689.43274340343	   72.23988	 6.015E+00	 2.347E-01	   0.0869767	1e-3	293.16	36.7	 1.553859	 3.535E-01	 9.810E-02	 6.212E+00	 7.830E+01	 5.654E+00	 5.632E-03	 0.000E+00	 2.392E-01	0.02407996	 6.493E-01	 9.9654E+01	 1.209E+01	 1.4275E-01	 2.554E+01	 1.662E-01
60	0.3	2410.97510327295	   72.23988	 3.803E+00	 8.077E-02	   0.0869767	1e-3	293.16	36.7	 1.553859	 4.223E-01	 9.810E-02	 5.034E+00	 7.715E+01	 5.210E+00	 7.826E-03	 0.000E+00	 2.257E-01	0.02407996	 4.472E-01	 1.0019E+02	 1.195E+01	 2.6939E-01	 3.051E+01	 2.628E-01
60	0.3	3440.68206994254	   72.23988	 2.033E+00	 2.086E-02	   0.0869767	1e-3	293.16	36.7	 1.553859	 5.045E-01	 9.820E-02	 4.124E+00	 7.585E+01	 4.772E+00	 1.084E-02	 0.000E+00	 2.188E-01	0.02407996	 3.129E-01	 1.0088E+02	 1.180E+01	 3.8150E-01	 3.644E+01	 4.918E-01
60	0.3	4910.16812672738	   72.23988	 8.901E-01	 3.832E-03	   0.0869767	1e-3	293.16	36.7	 1.553859	 6.027E-01	 9.842E-02	 3.459E+00	 7.455E+01	 4.385E+00	 1.468E-02	 0.000E+00	 2.172E-01	0.02407996	 2.141E-01	 1.0149E+02	 1.178E+01	 4.7441E-01	 4.354E+01	 1.123E+00
60	0.3	7007.25918368044	   72.23988	 3.074E-01	 4.689E-04	   0.0869767	1e-3	293.16	36.7	 1.553859	 7.200E-01	 9.874E-02	 2.984E+00	 7.310E+01	 4.059E+00	 1.923E-02	 0.000E+00	 2.168E-01	0.02407996	 1.627E-01	 1.0203E+02	 1.169E+01	 5.4789E-01	 5.201E+01	 3.252E+00
60	0.3	9999.99999999999	   72.23988	 8.010E-02	 3.536E-05	   0.0869767	1e-3	293.16	36.7	 1.553859	 8.601E-01	 9.916E-02	 2.641E+00	 7.180E+01	 3.802E+00	 2.442E-02	 0.000E+00	 2.239E-01	0.02407996	 1.169E-01	 1.0240E+02	 1.160E+01	 6.0605E-01	 6.214E+01	 1.248E+01
60	0.012	350	  211.23070	 4.557E+00	 2.014E+00	   0.0297456	1e-3				293.16	36.7	 1.553859	 2.709E-02	 1.672E-02	 3.666E+00	 2.221E+02	 2.572E+00	 9.655E-03	 0.000E+00	 3.171E-01	0.00810350666666667	 3.229E+00	 3.1237E+02	 1.322E+01	 5.8493E-01	 5.722E+00	 2.194E-01
